##天赋ID,唯一ID,Type(1-经济天赋，2-战斗天赋）,天赋名(自用）,天赋等级,等级上限,前置天赋（天赋1#天赋2#天赋3..）,BUFFID,BUFF值（万分比）,名称文本,说明文本,ICON,脚标
ID,UID,Type,Name,Level,INT_MaxLevel,INT_PreTech1ID,INT_Param1,INT_Param2,STR_LcT,STR_LcD,STR_PIC,Icon_Small
11813,18,1,,13,50,11812,141,650,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11814,18,1,,14,50,11813,141,700,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11815,18,1,,15,50,11814,141,750,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11816,18,1,,16,50,11815,141,800,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11817,18,1,,17,50,11816,141,850,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11818,18,1,,18,50,11817,141,900,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11819,18,1,,19,50,11818,141,950,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11820,18,1,,20,50,11819,141,1000,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11821,18,1,,21,50,11820,141,1050,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11822,18,1,,22,50,11821,141,1100,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11823,18,1,,23,50,11822,141,1150,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11824,18,1,,24,50,11823,141,1200,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11825,18,1,,25,50,11824,141,1250,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11826,18,1,,26,50,11825,141,1300,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11827,18,1,,27,50,11826,141,1350,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11828,18,1,,28,50,11827,141,1400,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11829,18,1,,29,50,11828,141,1450,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11830,18,1,,30,50,11829,141,1500,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11831,18,1,,31,50,11830,141,1550,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11832,18,1,,32,50,11831,141,1600,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11833,18,1,,33,50,11832,141,1650,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11834,18,1,,34,50,11833,141,1700,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11835,18,1,,35,50,11834,141,1750,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11836,18,1,,36,50,11835,141,1800,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11837,18,1,,37,50,11836,141,1850,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11838,18,1,,38,50,11837,141,1900,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11839,18,1,,39,50,11838,141,1950,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11840,18,1,,40,50,11839,141,2000,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11841,18,1,,41,50,11840,141,2050,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11842,18,1,,42,50,11841,141,2100,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11843,18,1,,43,50,11842,141,2150,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11844,18,1,,44,50,11843,141,2200,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11845,18,1,,45,50,11844,141,2250,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11846,18,1,,46,50,11845,141,2300,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11847,18,1,,47,50,11846,141,2350,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11848,18,1,,48,50,11847,141,2400,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11849,18,1,,49,50,11848,141,2450,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11850,18,1,,50,50,11849,141,2500,LC_COMMON_TALENT_NAME_18,LC_COMMON_BUFF_TYPE_141,icon_research_Impartment.png,icon_research_lv1.png
11901,19,1,弓兵攻击III,1,50,11405,147,50,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11902,19,1,,2,50,11901,147,100,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11903,19,1,,3,50,11902,147,150,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11904,19,1,,4,50,11903,147,200,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11905,19,1,,5,50,11904,147,250,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11906,19,1,,6,50,11905,147,300,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11907,19,1,,7,50,11906,147,350,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11908,19,1,,8,50,11907,147,400,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11909,19,1,,9,50,11908,147,450,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11910,19,1,,10,50,11909,147,500,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11911,19,1,,11,50,11910,147,550,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11912,19,1,,12,50,11911,147,600,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11913,19,1,,13,50,11912,147,650,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11914,19,1,,14,50,11913,147,700,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11915,19,1,,15,50,11914,147,750,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11916,19,1,,16,50,11915,147,800,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11917,19,1,,17,50,11916,147,850,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11918,19,1,,18,50,11917,147,900,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11919,19,1,,19,50,11918,147,950,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11920,19,1,,20,50,11919,147,1000,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11921,19,1,,21,50,11920,147,1050,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11922,19,1,,22,50,11921,147,1100,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11923,19,1,,23,50,11922,147,1150,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11924,19,1,,24,50,11923,147,1200,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11925,19,1,,25,50,11924,147,1250,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11926,19,1,,26,50,11925,147,1300,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11927,19,1,,27,50,11926,147,1350,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11928,19,1,0,28,50,11927,147,1400,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11929,19,1,0,29,50,11928,147,1450,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11930,19,1,0,30,50,11929,147,1500,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11931,19,1,0,31,50,11930,147,1550,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11932,19,1,0,32,50,11931,147,1600,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11933,19,1,0,33,50,11932,147,1650,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11934,19,1,0,34,50,11933,147,1700,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11935,19,1,0,35,50,11934,147,1750,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11936,19,1,0,36,50,11935,147,1800,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11937,19,1,0,37,50,11936,147,1850,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11938,19,1,0,38,50,11937,147,1900,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11939,19,1,0,39,50,11938,147,1950,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11940,19,1,0,40,50,11939,147,2000,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11941,19,1,0,41,50,11940,147,2050,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11942,19,1,0,42,50,11941,147,2100,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11943,19,1,0,43,50,11942,147,2150,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11944,19,1,0,44,50,11943,147,2200,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11945,19,1,0,45,50,11944,147,2250,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11946,19,1,0,46,50,11945,147,2300,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11947,19,1,0,47,50,11946,147,2350,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11948,19,1,0,48,50,11947,147,2400,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11949,19,1,0,49,50,11948,147,2450,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
11950,19,1,0,50,50,11949,147,2500,LC_COMMON_TALENT_NAME_19,LC_COMMON_BUFF_TYPE_147,icon_research_Impartment.png,icon_research_lv1.png
12001,20,1,军团防御II,1,50,11705#11805#11905,157,50,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12002,20,1,0,2,50,12001,157,100,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12003,20,1,0,3,50,12002,157,150,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12004,20,1,0,4,50,12003,157,200,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12005,20,1,0,5,50,12004,157,250,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12006,20,1,0,6,50,12005,157,300,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12007,20,1,0,7,50,12006,157,350,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12008,20,1,0,8,50,12007,157,400,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12009,20,1,0,9,50,12008,157,450,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12010,20,1,0,10,50,12009,157,500,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12011,20,1,0,11,50,12010,157,550,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12012,20,1,0,12,50,12011,157,600,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12013,20,1,0,13,50,12012,157,650,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12014,20,1,0,14,50,12013,157,700,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12015,20,1,0,15,50,12014,157,750,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12016,20,1,0,16,50,12015,157,800,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12017,20,1,0,17,50,12016,157,850,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12018,20,1,0,18,50,12017,157,900,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12019,20,1,0,19,50,12018,157,950,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12020,20,1,0,20,50,12019,157,1000,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12021,20,1,0,21,50,12020,157,1050,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12022,20,1,0,22,50,12021,157,1100,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12023,20,1,0,23,50,12022,157,1150,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12024,20,1,0,24,50,12023,157,1200,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12025,20,1,0,25,50,12024,157,1250,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12026,20,1,0,26,50,12025,157,1300,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12027,20,1,0,27,50,12026,157,1350,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12028,20,1,0,28,50,12027,157,1400,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12029,20,1,0,29,50,12028,157,1450,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12030,20,1,0,30,50,12029,157,1500,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12031,20,1,0,31,50,12030,157,1550,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12032,20,1,0,32,50,12031,157,1600,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12033,20,1,0,33,50,12032,157,1650,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12034,20,1,0,34,50,12033,157,1700,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12035,20,1,0,35,50,12034,157,1750,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12036,20,1,0,36,50,12035,157,1800,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12037,20,1,0,37,50,12036,157,1850,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12038,20,1,0,38,50,12037,157,1900,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12039,20,1,0,39,50,12038,157,1950,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12040,20,1,0,40,50,12039,157,2000,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12041,20,1,0,41,50,12040,157,2050,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12042,20,1,0,42,50,12041,157,2100,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12043,20,1,0,43,50,12042,157,2150,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12044,20,1,0,44,50,12043,157,2200,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12045,20,1,0,45,50,12044,157,2250,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12046,20,1,0,46,50,12045,157,2300,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12047,20,1,0,47,50,12046,157,2350,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12048,20,1,0,48,50,12047,157,2400,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12049,20,1,0,49,50,12048,157,2450,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12050,20,1,0,50,50,12049,157,2500,LC_COMMON_TALENT_NAME_20,LC_COMMON_BUFF_TYPE_157,icon_research_Impartment.png,icon_research_lv1.png
12101,21,1,军团生命II,1,50,11705#11805#11905,158,50,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12102,21,1,0,2,50,12101,158,100,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12103,21,1,0,3,50,12102,158,150,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12104,21,1,0,4,50,12103,158,200,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12105,21,1,0,5,50,12104,158,250,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12106,21,1,0,6,50,12105,158,300,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12107,21,1,0,7,50,12106,158,350,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12108,21,1,0,8,50,12107,158,400,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12109,21,1,0,9,50,12108,158,450,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12110,21,1,0,10,50,12109,158,500,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12111,21,1,0,11,50,12110,158,550,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12112,21,1,0,12,50,12111,158,600,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12113,21,1,0,13,50,12112,158,650,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12114,21,1,0,14,50,12113,158,700,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12115,21,1,0,15,50,12114,158,750,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12116,21,1,0,16,50,12115,158,800,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12117,21,1,0,17,50,12116,158,850,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12118,21,1,0,18,50,12117,158,900,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12119,21,1,0,19,50,12118,158,950,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12120,21,1,0,20,50,12119,158,1000,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12121,21,1,0,21,50,12120,158,1050,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12122,21,1,0,22,50,12121,158,1100,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12123,21,1,0,23,50,12122,158,1150,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12124,21,1,0,24,50,12123,158,1200,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12125,21,1,0,25,50,12124,158,1250,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12126,21,1,0,26,50,12125,158,1300,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12127,21,1,0,27,50,12126,158,1350,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12128,21,1,0,28,50,12127,158,1400,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
12129,21,1,0,29,50,12128,158,1450,LC_COMMON_TALENT_NAME_21,LC_COMMON_BUFF_TYPE_158,icon_research_Impartment.png,icon_research_lv1.png
